filename,class,fill,x,y,width,height
OK_TBS_S_200016.jpg,glass,0,242.0,705.0,213.0,153.0
OK_TBS_S_200016.jpg,glass,0,1140.0,731.0,167.0,186.0
OK_TBS_S_200017.jpg,glass,0,678.0,300.0,240.0,174.0
OK_TBS_S_200017.jpg,glass,0,671.0,988.0,165.0,90.0
OK_TBS_S_200018.jpg,glass,0,709.0,310.0,206.0,169.0
OK_TBS_S_200018.jpg,glass,0,1133.0,632.0,220.0,208.0
OK_TBS_S_200019.jpg,glass,0,1039.0,462.0,213.0,177.0
OK_TBS_S_200019.jpg,glass,0,351.0,922.0,177.0,126.0
OK_TBS_S_200020.jpg,glass,0,1039.0,472.0,235.0,182.0
OK_TBS_S_200020.jpg,glass,0,1107.0,746.0,208.0,208.0
OK_TBS_S_200021.jpg,glass,30,1150.0,528.0,203.0,169.0
OK_TBS_S_200021.jpg,glass,30,1140.0,758.0,196.0,186.0
OK_TBS_S_200022.jpg,glass,30,470.0,344.0,199.0,184.0
OK_TBS_S_200022.jpg,glass,30,983.0,334.0,174.0,186.0
OK_TBS_S_200023.jpg,glass,30,409.0,661.0,201.0,172.0
OK_TBS_S_200023.jpg,glass,30,1261.0,683.0,184.0,179.0
OK_TBS_S_200024.jpg,glass,30,409.0,654.0,220.0,162.0
OK_TBS_S_200024.jpg,glass,30,409.0,879.0,211.0,165.0
OK_TBS_S_200025.jpg,glass,30,421.0,651.0,194.0,208.0
OK_TBS_S_200025.jpg,glass,30,821.0,804.0,189.0,150.0
OK_TBS_S_200026.jpg,glass,100,395.0,649.0,223.0,189.0
OK_TBS_S_200026.jpg,glass,100,833.0,797.0,179.0,167.0
OK_TBS_S_200027.jpg,glass,100,414.0,673.0,213.0,148.0
OK_TBS_S_200027.jpg,glass,100,1351.0,688.0,182.0,179.0
OK_TBS_S_200028.jpg,glass,100,884.0,712.0,196.0,172.0
OK_TBS_S_200028.jpg,glass,100,1167.0,709.0,199.0,162.0
OK_TBS_S_200029.jpg,glass,100,821.0,395.0,215.0,215.0
OK_TBS_S_200029.jpg,glass,100,1102.0,722.0,215.0,189.0
OK_TBS_S_200030.jpg,glass,100,1320.0,436.0,196.0,186.0
OK_TBS_S_200030.jpg,glass,100,1370.0,753.0,199.0,191.0
OK_TBS_S_200031.jpg,glass,100,305.0,458.0,232.0,182.0
OK_TBS_S_200031.jpg,glass,100,639.0,472.0,182.0,186.0
OK_TBS_S_200031.jpg,glass,100,1019.0,508.0,172.0,174.0
OK_TBS_S_200032.jpg,glass,100,344.0,867.0,206.0,153.0
OK_TBS_S_200032.jpg,glass,100,1196.0,663.0,196.0,179.0
OK_TBS_S_200032.jpg,glass,100,1198.0,930.0,177.0,143.0
OK_TBS_S_200032.jpg,glass,0,617.0,663.0,542.0,395.0
OK_TBS_S_200033.jpg,glass,100,358.0,852.0,172.0,160.0
OK_TBS_S_200033.jpg,glass,100,719.0,525.0,174.0,179.0
OK_TBS_S_200033.jpg,glass,100,1223.0,673.0,172.0,199.0
OK_TBS_S_200034.jpg,glass,100,380.0,847.0,160.0,169.0
OK_TBS_S_200034.jpg,glass,100,615.0,850.0,191.0,150.0
OK_TBS_S_200034.jpg,glass,100,620.0,564.0,148.0,189.0
OK_TBS_S_200035.jpg,glass,100,821.0,484.0,228.0,157.0
OK_TBS_S_200035.jpg,glass,100,1106.0,651.0,182.0,165.0
OK_TBS_S_200035.jpg,glass,100,1061.0,913.0,172.0,140.0
OK_TBS_S_200036.jpg,glass,30,496.0,729.0,162.0,179.0
OK_TBS_S_200036.jpg,glass,30,702.0,840.0,155.0,155.0
OK_TBS_S_200036.jpg,glass,30,341.0,886.0,194.0,136.0
